Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
PRDA.S3LMN2I,2009.03,2205,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Index,,
PRDA.S3LMN2I,2010.03,2076,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Index,,
PRDA.S3LMN2I,2011.03,2149,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Index,,
PRDA.S3LMN2I,2012.03,2297,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Index,,
PRDA.S3LMN2I,2013.03,2410,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Index,,
PRDA.S3LMN2I,2014.03,2475,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Index,,
PRDA.S3LMN2I,2015.03,2559,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Index,,
PRDA.S3LMN2I,2016.03,2615,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Index,,
PRDA.S3LMN2I,2017.03,2745,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Index,,
PRDA.S3LMN2I,2018.03,2967,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Index,,
PRDA.S3LMN2I,2019.03,3069,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Index,,
PRDA.S3LMN2I,2020.03,3133,PROVISIONAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Index,,
PRDA.S3LMN2I,2021.03,2858,PROVISIONAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Index,,
PRDA.S3LMN2P,1997.03,13,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Percentage Change,,
PRDA.S3LMN2P,1998.03,10.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Percentage Change,,
PRDA.S3LMN2P,1999.03,10.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Percentage Change,,
PRDA.S3LMN2P,2000.03,7.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Percentage Change,,
PRDA.S3LMN2P,2001.03,0.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Percentage Change,,
PRDA.S3LMN2P,2002.03,9.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Percentage Change,,
PRDA.S3LMN2P,2003.03,4.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Percentage Change,,
PRDA.S3LMN2P,2004.03,8.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Percentage Change,,
PRDA.S3LMN2P,2005.03,3.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Percentage Change,,
PRDA.S3LMN2P,2006.03,2.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Percentage Change,,
PRDA.S3LMN2P,2007.03,5.6,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Percentage Change,,
PRDA.S3LMN2P,2008.03,4.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Percentage Change,,
PRDA.S3LMN2P,2009.03,2.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Percentage Change,,
PRDA.S3LMN2P,2010.03,-5.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Percentage Change,,
PRDA.S3LMN2P,2011.03,3.5,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Percentage Change,,
PRDA.S3LMN2P,2012.03,6.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Percentage Change,,
PRDA.S3LMN2P,2013.03,4.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Percentage Change,,
PRDA.S3LMN2P,2014.03,2.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Percentage Change,,
PRDA.S3LMN2P,2015.03,3.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Percentage Change,,
PRDA.S3LMN2P,2016.03,2.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Percentage Change,,
PRDA.S3LMN2P,2017.03,5,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Percentage Change,,
PRDA.S3LMN2P,2018.03,8.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Percentage Change,,
PRDA.S3LMN2P,2019.03,3.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Percentage Change,,
PRDA.S3LMN2P,2020.03,2.1,PROVISIONAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Percentage Change,,
PRDA.S3LMN2P,2021.03,-8.8,PROVISIONAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Administrative and Support Services,Percentage Change,,
PRDA.S3LMSZI,1996.03,1000,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZI,1997.03,1022,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZI,1998.03,1020,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZI,1999.03,1011,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZI,2000.03,1024,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZI,2001.03,1041,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZI,2002.03,1065,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZI,2003.03,1097,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZI,2004.03,1128,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZI,2005.03,1156,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZI,2006.03,1175,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZI,2007.03,1192,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZI,2008.03,1210,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZI,2009.03,1197,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZI,2010.03,1145,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZI,2011.03,1158,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZI,2012.03,1168,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZI,2013.03,1182,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZI,2014.03,1207,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZI,2015.03,1239,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZI,2016.03,1269,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZI,2017.03,1309,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZI,2018.03,1341,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZI,2019.03,1382,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZI,2020.03,1394,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZI,2021.03,1352,PROVISIONAL,Index,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZP,1997.03,2.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZP,1998.03,-0.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZP,1999.03,-0.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZP,2000.03,1.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZP,2001.03,1.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZP,2002.03,2.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZP,2003.03,3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZP,2004.03,2.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZP,2005.03,2.5,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZP,2006.03,1.6,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZP,2007.03,1.5,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZP,2008.03,1.5,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZP,2009.03,-1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZP,2010.03,-4.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZP,2011.03,1.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZP,2012.03,0.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZP,2013.03,1.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZP,2014.03,2.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZP,2015.03,2.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZP,2016.03,2.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZP,2017.03,3.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZP,2018.03,2.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZP,2019.03,3.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZP,2020.03,0.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LMSZP,2021.03,-3.1,PROVISIONAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, labour inputs index, measured sector (ANZSIC06)",,,,
PRDA.S3LPP1I,1996.03,1000,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Index,,
PRDA.S3LPP1I,1997.03,1053,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Index,,
PRDA.S3LPP1I,1998.03,1084,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Index,,
PRDA.S3LPP1I,1999.03,1080,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Index,,
PRDA.S3LPP1I,2000.03,1128,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Index,,
PRDA.S3LPP1I,2001.03,1194,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Index,,
PRDA.S3LPP1I,2002.03,1257,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Index,,
PRDA.S3LPP1I,2003.03,1325,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Index,,
PRDA.S3LPP1I,2004.03,1375,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Index,,
PRDA.S3LPP1I,2005.03,1408,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Index,,
PRDA.S3LPP1I,2006.03,1407,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Index,,
PRDA.S3LPP1I,2007.03,1441,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Index,,
PRDA.S3LPP1I,2008.03,1432,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Index,,
PRDA.S3LPP1I,2009.03,1468,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Index,,
PRDA.S3LPP1I,2010.03,1443,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Index,,
PRDA.S3LPP1I,2011.03,1540,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Index,,
PRDA.S3LPP1I,2012.03,1548,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Index,,
PRDA.S3LPP1I,2013.03,1534,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Index,,
PRDA.S3LPP1I,2014.03,1562,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Index,,
PRDA.S3LPP1I,2015.03,1597,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Index,,
PRDA.S3LPP1I,2016.03,1659,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Index,,
PRDA.S3LPP1I,2017.03,1669,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Index,,
PRDA.S3LPP1I,2018.03,1728,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Index,,
PRDA.S3LPP1I,2019.03,1741,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Index,,
PRDA.S3LPP1I,2020.03,1779,PROVISIONAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Index,,
PRDA.S3LPP1I,2021.03,1753,PROVISIONAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Index,,
PRDA.S3LPP1P,1997.03,5.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Percentage Change,,
PRDA.S3LPP1P,1998.03,2.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Percentage Change,,
PRDA.S3LPP1P,1999.03,-0.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Percentage Change,,
PRDA.S3LPP1P,2000.03,4.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Percentage Change,,
PRDA.S3LPP1P,2001.03,5.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Percentage Change,,
PRDA.S3LPP1P,2002.03,5.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Percentage Change,,
PRDA.S3LPP1P,2003.03,5.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Percentage Change,,
PRDA.S3LPP1P,2004.03,3.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Percentage Change,,
PRDA.S3LPP1P,2005.03,2.5,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Percentage Change,,
PRDA.S3LPP1P,2006.03,-0.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Percentage Change,,
PRDA.S3LPP1P,2007.03,2.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Percentage Change,,
PRDA.S3LPP1P,2008.03,-0.6,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Percentage Change,,
PRDA.S3LPP1P,2009.03,2.5,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Percentage Change,,
PRDA.S3LPP1P,2010.03,-1.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Percentage Change,,
PRDA.S3LPP1P,2011.03,6.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Percentage Change,,
PRDA.S3LPP1P,2012.03,0.5,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Percentage Change,,
PRDA.S3LPP1P,2013.03,-0.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Percentage Change,,
PRDA.S3LPP1P,2014.03,1.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Percentage Change,,
PRDA.S3LPP1P,2015.03,2.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Percentage Change,,
PRDA.S3LPP1P,2016.03,3.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Percentage Change,,
PRDA.S3LPP1P,2017.03,0.6,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Percentage Change,,
PRDA.S3LPP1P,2018.03,3.6,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Percentage Change,,
PRDA.S3LPP1P,2019.03,0.7,PROVISIONAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Percentage Change,,
PRDA.S3LPP1P,2020.03,2.2,PROVISIONAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Percentage Change,,
PRDA.S3LPP1P,2021.03,-1.5,PROVISIONAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Education and Training,Percentage Change,,
PRDA.S3LQQ1I,1996.03,1000,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Health Care and Social Assistance,Index,,
PRDA.S3LQQ1I,1997.03,1046,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Health Care and Social Assistance,Index,,
PRDA.S3LQQ1I,1998.03,1074,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Health Care and Social Assistance,Index,,
PRDA.S3LQQ1I,1999.03,1113,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Health Care and Social Assistance,Index,,
PRDA.S3LQQ1I,2000.03,1089,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Health Care and Social Assistance,Index,,
PRDA.S3LQQ1I,2001.03,1107,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Health Care and Social Assistance,Index,,
PRDA.S3LQQ1I,2002.03,1200,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Health Care and Social Assistance,Index,,
PRDA.S3LQQ1I,2003.03,1247,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Health Care and Social Assistance,Index,,
PRDA.S3LQQ1I,2004.03,1279,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Health Care and Social Assistance,Index,,
PRDA.S3LQQ1I,2005.03,1291,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Health Care and Social Assistance,Index,,
PRDA.S3LQQ1I,2006.03,1335,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Health Care and Social Assistance,Index,,
PRDA.S3LQQ1I,2007.03,1386,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Health Care and Social Assistance,Index,,
PRDA.S3LQQ1I,2008.03,1432,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Health Care and Social Assistance,Index,,
PRDA.S3LQQ1I,2009.03,1512,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Health Care and Social Assistance,Index,,
PRDA.S3LQQ1I,2010.03,1559,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Health Care and Social Assistance,Index,,
